material_id,cif,formula,tc
711,"# generated using pymatgen
data_MnBe2V
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.20554207
_cell_length_b   4.20554207
_cell_length_c   4.20554207
_cell_angle_alpha   132.69601558
_cell_angle_beta   132.69601558
_cell_angle_gamma   69.13194253
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MnBe2V
_chemical_formula_sum   'Mn1 Be2 V1'
_cell_volume   39.43256069
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mn  Mn0  1  0.50000000  0.50000000  0.00000000  1
  Be  Be1  1  0.00000000  0.00000000  0.00000000  1
  Be  Be2  1  0.25000000  0.75000000  0.50000000  1
  V  V3  1  0.75000000  0.25000000  0.50000000  1
",MnBe2V,9.03472728916272
493,"# generated using pymatgen
data_NbAlNi2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.19040551
_cell_length_b   4.19040551
_cell_length_c   4.19040551
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NbAlNi2
_chemical_formula_sum   'Nb1 Al1 Ni2'
_cell_volume   52.02992014
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  1  0.50000000  0.50000000  0.50000000  1
  Al  Al1  1  0.00000000  0.00000000  0.00000000  1
  Ni  Ni2  1  0.75000000  0.75000000  0.75000000  1
  Ni  Ni3  1  0.25000000  0.25000000  0.25000000  1
",NbAlNi2,6.576954942725023
265,"# generated using pymatgen
data_Ti3Al
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.68515435
_cell_length_b   5.68515435
_cell_length_c   4.60943349
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ti3Al
_chemical_formula_sum   'Ti6 Al2'
_cell_volume   129.02168345
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.33916858  0.16958407  0.25000000  1
  Ti  Ti1  1  0.16958452  0.83041547  0.75000000  1
  Ti  Ti2  1  0.16958437  0.33916814  0.75000000  1
  Ti  Ti3  1  0.83041662  0.66083140  0.25000000  1
  Ti  Ti4  1  0.83041647  0.16958407  0.25000000  1
  Ti  Ti5  1  0.66083241  0.83041547  0.75000000  1
  Al  Al6  1  0.33333333  0.66666667  0.25000000  1
  Al  Al7  1  0.66666667  0.33333333  0.75000000  1
",Ti6Al2,3.7206424635206066
243,"# generated using pymatgen
data_CaBC
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.93999434
_cell_length_b   2.93999434
_cell_length_c   8.09877074
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaBC
_chemical_formula_sum   'Ca2 B2 C2'
_cell_volume   60.62374004
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.00000000  0.00000000  0.50000000  1
  Ca  Ca1  1  0.00000000  0.00000000  0.00000000  1
  B  B2  1  0.33333333  0.66666667  0.75000000  1
  B  B3  1  0.66666667  0.33333333  0.25000000  1
  C  C4  1  0.33333333  0.66666667  0.25000000  1
  C  C5  1  0.66666667  0.33333333  0.75000000  1
",Ca2B2C2,0.9898370477606941
846,"# generated using pymatgen
data_TiAsPd
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.51586433
_cell_length_b   6.51586433
_cell_length_c   3.77176462
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiAsPd
_chemical_formula_sum   'Ti3 As3 Pd3'
_cell_volume   138.68173932
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.59468265  0.00000000  0.00000000  1
  Ti  Ti1  1  -0.00000000  0.59468268  0.00000000  1
  Ti  Ti2  1  0.40531794  0.40531796  0.00000000  1
  As  As3  1  0.33333333  0.66666667  0.50000000  1
  As  As4  1  0.66666667  0.33333333  0.50000000  1
  As  As5  1  0.00000000  0.00000000  0.00000000  1
  Pd  Pd6  1  0.26171192  0.00000000  0.50000000  1
  Pd  Pd7  1  -0.00000000  0.26171193  0.50000000  1
  Pd  Pd8  1  0.73828869  0.73828871  0.50000000  1
",Ti3As3Pd3,1.6948388762655147
697,"# generated using pymatgen
data_ScBe2Cu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.11109843
_cell_length_b   4.11109843
_cell_length_c   4.11109843
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ScBe2Cu
_chemical_formula_sum   'Sc1 Be2 Cu1'
_cell_volume   49.13134213
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.75000000  0.75000000  0.75000000  1
  Be  Be1  1  0.00000000  0.00000000  0.00000000  1
  Be  Be2  1  0.25000000  0.25000000  0.25000000  1
  Cu  Cu3  1  0.50000000  0.50000000  0.50000000  1
",ScBe2Cu,3.6752909214545677
814,"# generated using pymatgen
data_NaTeF2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.05827275
_cell_length_b   3.05827275
_cell_length_c   6.96081253
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaTeF2
_chemical_formula_sum   'Na1 Te1 F2'
_cell_volume   65.10470379
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.50000000  0.50000000  0.56343495  1
  Te  Te1  1  0.00000000  0.00000000  0.11447691  1
  F  F2  1  0.00000000  0.00000000  0.45952598  1
  F  F3  1  0.50000000  0.50000000  0.87256219  1
",NaTeF2,3.642482908090897
531,"# generated using pymatgen
data_ScZnRh2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.34742912
_cell_length_b   4.34742912
_cell_length_c   4.34742912
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ScZnRh2
_chemical_formula_sum   'Sc1 Zn1 Rh2'
_cell_volume   58.10085601
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.50000000  0.50000000  0.50000000  1
  Zn  Zn1  1  0.00000000  0.00000000  0.00000000  1
  Rh  Rh2  1  0.25000000  0.25000000  0.25000000  1
  Rh  Rh3  1  0.75000000  0.75000000  0.75000000  1
",ScZnRh2,0.17238495472987522
292,"# generated using pymatgen
data_BaMoO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.01642076
_cell_length_b   4.01642076
_cell_length_c   4.01642076
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaMoO3
_chemical_formula_sum   'Ba1 Mo1 O3'
_cell_volume   64.79143669
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.50000000  0.50000000  0.50000000  1
  Mo  Mo1  1  0.00000000  0.00000000  0.00000000  1
  O  O2  1  0.00000000  0.50000000  0.00000000  1
  O  O3  1  0.00000000  0.00000000  0.50000000  1
  O  O4  1  0.50000000  0.00000000  0.00000000  1
",BaMoO3,0.057915772656735164
344,"# generated using pymatgen
data_Ta2N
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.07737006
_cell_length_b   3.07737006
_cell_length_c   4.82698682
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ta2N
_chemical_formula_sum   'Ta2 N1'
_cell_volume   39.58823982
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  0.66666667  0.33333333  0.25404765  1
  Ta  Ta1  1  0.33333333  0.66666667  0.74595161  1
  N  N2  1  0.00000000  0.00000000  0.00000000  1
",Ta2N,4.748938718451626
298,"# generated using pymatgen
data_VIr3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.79481811
_cell_length_b   3.79481811
_cell_length_c   3.79481811
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   VIr3
_chemical_formula_sum   'V1 Ir3'
_cell_volume   54.64782658
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.00000000  0.00000000  0.00000000  1
  Ir  Ir1  1  0.50000000  0.50000000  0.00000000  1
  Ir  Ir2  1  0.50000000  0.00000000  0.50000000  1
  Ir  Ir3  1  0.00000000  0.50000000  0.50000000  1
",VIr3,2.5740246576252455
494,"# generated using pymatgen
data_TaAlNi2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.18588207
_cell_length_b   4.18588207
_cell_length_c   4.18588207
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TaAlNi2
_chemical_formula_sum   'Ta1 Al1 Ni2'
_cell_volume   51.86160698
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  0.50000000  0.50000000  0.50000000  1
  Al  Al1  1  0.00000000  0.00000000  0.00000000  1
  Ni  Ni2  1  0.25000000  0.25000000  0.25000000  1
  Ni  Ni3  1  0.75000000  0.75000000  0.75000000  1
",TaAlNi2,3.1617453322979903
182,"# generated using pymatgen
data_Be2Nb
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.58406649
_cell_length_b   4.58406649
_cell_length_c   4.58406649
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Be2Nb
_chemical_formula_sum   'Be4 Nb2'
_cell_volume   68.11421059
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Be  Be0  1  0.62500082  0.62500082  0.62500082  1
  Be  Be1  1  0.12500016  0.62500082  0.62500082  1
  Be  Be2  1  0.62500082  0.12500016  0.62500082  1
  Be  Be3  1  0.62500082  0.62500082  0.12500016  1
  Nb  Nb4  1  0.00000000  0.00000000  0.00000000  1
  Nb  Nb5  1  0.25000000  0.25000000  0.25000000  1
",Be4Nb2,3.7532240984067564
593,"# generated using pymatgen
data_YCoC2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.54007908
_cell_length_b   3.69873037
_cell_length_c   3.69873037
_cell_angle_alpha   74.32701045
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YCoC2
_chemical_formula_sum   'Y1 Co1 C2'
_cell_volume   46.62974664
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.00000000  0.99888916  0.99888916  1
  Co  Co1  1  0.50000000  0.61397146  0.61397146  1
  C  C2  1  0.50000000  0.45841098  0.14873064  1
  C  C3  1  0.50000000  0.14873064  0.45841098  1
",YCoC2,0.43373401170171705
432,"# generated using pymatgen
data_Zr2OsRu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.58077068
_cell_length_b   4.58077068
_cell_length_c   4.58077068
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Zr2OsRu
_chemical_formula_sum   'Zr2 Os1 Ru1'
_cell_volume   67.96739951
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zr  Zr0  1  0.75000000  0.75000000  0.75000000  1
  Zr  Zr1  1  0.25000000  0.25000000  0.25000000  1
  Os  Os2  1  0.00000000  0.00000000  0.00000000  1
  Ru  Ru3  1  0.50000000  0.50000000  0.50000000  1
",Zr2OsRu,2.262428411275342e-05
110,"# generated using pymatgen
data_TiOF2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.82238323
_cell_length_b   2.82238323
_cell_length_c   5.95351560
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiOF2
_chemical_formula_sum   'Ti1 O1 F2'
_cell_volume   47.42479485
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.50000000  0.50000000  0.26663340  1
  O  O1  1  0.00000000  0.00000000  0.20796482  1
  F  F2  1  0.00000000  0.00000000  0.56156566  1
  F  F3  1  0.50000000  0.50000000  0.97383454  1
",TiOF2,0.00010354714442657251
915,"# generated using pymatgen
data_CoO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.23266048
_cell_length_b   4.23266048
_cell_length_c   2.83125686
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CoO2
_chemical_formula_sum   'Co2 O4'
_cell_volume   50.72314089
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Co  Co0  1  0.50000000  0.50000000  0.00000000  1
  Co  Co1  1  0.00000000  0.00000000  0.50000000  1
  O  O2  1  0.69440948  0.69440948  0.50000000  1
  O  O3  1  0.80559058  0.19440946  0.00000000  1
  O  O4  1  0.19440946  0.80559058  0.00000000  1
  O  O5  1  0.30559056  0.30559056  0.50000000  1
",Co2O4,1.0754218659604184
848,"# generated using pymatgen
data_BaMgO
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.99523241
_cell_length_b   4.02699160
_cell_length_c   6.54889577
_cell_angle_alpha   90.00000000
_cell_angle_beta   89.86434578
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaMgO
_chemical_formula_sum   'Ba1 Mg1 O1'
_cell_volume   105.36336506
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.36364899  0.00000000  0.15757328  1
  Mg  Mg1  1  0.86422051  0.00000000  0.66810191  1
  O  O2  1  0.86461562  0.00000000  0.95635178  1
",BaMgO,1.959684987247037
611,"# generated using pymatgen
data_NbS
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.25369593
_cell_length_b   3.25369593
_cell_length_c   6.59346100
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NbS
_chemical_formula_sum   'Nb2 S2'
_cell_volume   60.45023628
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  1  0.00000000  0.00000000  0.00000000  1
  Nb  Nb1  1  0.00000000  0.00000000  0.50000000  1
  S  S2  1  0.33333333  0.66666667  0.25000000  1
  S  S3  1  0.66666667  0.33333333  0.75000000  1
",Nb2S2,17.016544411042386
547,"# generated using pymatgen
data_Be2GaOs
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.99694173
_cell_length_b   2.99694173
_cell_length_c   5.07769694
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Be2GaOs
_chemical_formula_sum   'Be2 Ga1 Os1'
_cell_volume   45.60614615
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Be  Be0  1  0.00000000  0.00000000  0.71246194  1
  Be  Be1  1  0.00000000  0.00000000  0.28753738  1
  Ga  Ga2  1  0.50000000  0.50000000  0.00000000  1
  Os  Os3  1  0.50000000  0.50000000  0.50000000  1
",Be2GaOs,4.957224422712222
834,"# generated using pymatgen
data_MgTe2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.17130938
_cell_length_b   3.17849785
_cell_length_c   7.04653979
_cell_angle_alpha   90.00000000
_cell_angle_beta   106.84666645
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgTe2
_chemical_formula_sum   'Mg1 Te2'
_cell_volume   89.41701831
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.50000000  0.00000000  -0.00000000  1
  Te  Te1  1  0.86111194  0.00000000  0.71288484  1
  Te  Te2  1  0.13888708  0.00000000  0.28711515  1
",MgTe2,3.7936546447769297
943,"# generated using pymatgen
data_InOF2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.28874990
_cell_length_b   3.28874990
_cell_length_c   4.07387032
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   InOF2
_chemical_formula_sum   'In1 O1 F2'
_cell_volume   44.06247597
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  In  In0  1  0.00000000  0.00000000  0.69153135  1
  O  O1  1  0.50000000  0.50000000  0.80669895  1
  F  F2  1  0.50000000  0.50000000  0.32000628  1
  F  F3  1  0.00000000  0.00000000  0.19176264  1
",InOF2,2.533147691226592
342,"# generated using pymatgen
data_SrAlSi
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.23809155
_cell_length_b   4.23809155
_cell_length_c   4.64197084
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SrAlSi
_chemical_formula_sum   'Sr1 Al1 Si1'
_cell_volume   72.20607017
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.00000000  0.00000000  0.00000000  1
  Al  Al1  1  0.66666667  0.33333333  0.50000000  1
  Si  Si2  1  0.33333333  0.66666667  0.50000000  1
",SrAlSi,4.63293385387886
